paper_id,title,status,authors,abstract,doi,year,venue,url,keyword,source_file,source_repos,abstract_quality,format_excluded,scope_excluded,c2,c3,fulltext_flag,c2_and_c3,disposition,advances_to_fulltext,primary_reason,val_reason
86c052a239d1,Towards a formal definition of design and its possible applications,missing_pdf,"Ralph, Paul (1); Wand, Yair (1)","Studying and developing design practices and sharing design knowledge are of particular significance for systems development. Creating cumulative design knowledge requires that the subject of study - namely the concept of design in general - be well-defined. The literature usually assumes (implicitly) that 'design,' as a concept, is well-understoodwell understood. However, no generally-accepted, precise and useful definition of design is yet available. In this paper we describe work intended to develop a general definition of design. To develop the definition we conducted a survey of definitions of design in the literature. The definitions all referred to some aspects of design, but often suffered from ambiguity or from incomplete coverage of design phenomena. Moreover, while some common aspects of design seem to emerge from the surveyed definitions, lack of agreement on other aspects was also observed. Combining the aspects gleaned from these definitions, we propose a new definition of the concept of design. The definition is comprised of six elements. The proposed definition can be used for to supporting sharing of design knowledge and for informing research about design and design science.",,2007,DESRIST 2007 Conference Proceedings - 2nd International Conference on Design Science Research in Information Systems and Technology,,Design knowledge,design_knowledge.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,advance_criteria,TRUE,"Surveys existing definitions of design to develop a general definition of the concept, synthesizing prior literature (C2) and providing its own definition (C3).","The paper surveys prior definitions of design in order to develop a general definition, so it both synthesizes definitional literature and explicitly provides a definition of design."
6391dee944e6,Understanding What Design Research Is and Is NOT,missing_pdf,"Gibson, Michael R. (1); Owens, Keith M. (1)","This chapter distinguishes legitimate design research from superficial inquiry, building on Cross’s definition as the 'development, articulation, and communication of design knowledge.' We critique 'swimming in the shallow end'—superficial approaches like basic interviews that generate only situational knowledge without systematic inquiry or hypothesis testing. We challenge 'faux design research' that misapplies scientific methods, creating false validity impressions while failing to assess improved sense-making or usability. Authentic design research employs methodologies like 'failure analysis' (examining the evolution of World War II prototypes and Ukrainian drone development are provided as examples) and 'research through design' that positions entire design processes as research enterprises. We argue that design research must prioritize practical relevance over traditional scientific validity, requiring evidence-based rationales, hypothesis testing, and systematic methodologies that advance theoretical understanding and practical application. © 2026 selection and editorial matter, Michael R. Gibson and Keith M. Owens; individual chapters, the contributors. All rights reserved.",10.4324/9781003489108-4,2026,Navigating the Landscapes of Design Research: Finding your way,,Design knowledge,design_knowledge.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,advance_criteria,TRUE,"Distinguishes and defines design research building explicitly on Cross's definition of design knowledge, synthesizing and adapting constructs as the topic of study, satisfying C2 and C3.","The chapter appears to articulate and refine what counts as design research by building on Cross’s definition, so C3 is indicated, but the abstract does not clearly show a synthesis or categorization from prior literature needed to confirm C2."
31314745e651,Using Schema Theory to Construct the Designer's Knowledge Framework,missing_pdf,"Guo, S. (1)","Design knowledge is often categorized as tacit knowledge, but it is not randomly scattered within the designer's mind. Schema is used to capture the designer's knowledge, representing the structure of knowledge. This study explores the formation and use of design knowledge among designers through in-depth interviews, analysis of precedent works, and design task testing, outlining the structure of design knowledge frameworks. The research reveals that design knowledge is stored in the form of conceptual schema at different levels. The classification of conceptual schema is closely intertwined with the design process and outcomes. The structural framework of conceptual schema plays a crucial role in the retrieval of design knowledge, with different types of conceptual schemas able to retrieve different knowledge.",10.1007/978-3-031-61932-8_4,,"HCI International 2024 Posters: 26th International Conference on Human-Computer Interaction, HCII 2024, Proceedings. Communications in Computer and Information Science (2114)",,Design knowledge,design_knowledge.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Explicitly studies the structure of design knowledge using schema theory, categorizing forms of design knowledge and defining it as conceptual schema, satisfying C2 and likely C3.","The paper directly studies designers' knowledge frameworks and schema structure, but from the abstract alone it is unclear whether it explicitly synthesizes prior literature or provides a clear adapted/original definition, warranting full-text review."
c058d036363a,What designers know,missing_pdf,B. Lawson,"Preface, 1- Uncovering design knowledge, 2- Why might design knowledge be special?3- Sources and types of knowledge, 4- Drawings and types of design knowledge, 5- Manipulating design knowledge embedded in drawings, 6- Exchanging design knowledge with computers Non-verbal communication. 7- Design Conversations, 8- Theoretical and experiential knowledge in design, 9- Expert Knowledge in Design",,2018,The Design Student’s Journey,https://www.semanticscholar.org/paper/c1f0c8baf4f3c8cddaae36f4100ec07bdde0e693,Design knowledge,design_knowledge.csv,semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Book on what designers know that examines sources, types, and forms of design knowledge and expert knowledge, satisfying C2 and likely defining design knowledge; flagged for full-text confirmation of C3.","The title and chapter-like abstract strongly suggest design knowledge is the topic, but from the provided metadata alone it is unclear whether this is an archival research/synthesis work and whether it explicitly synthesizes or defines design knowledge, so full text is needed."
49c09c48cbf2,A conceptual framework of autonomous and automated agents,missing_pdf,"Kaber, D.B. (1)","Recent human-automation interaction research has confused concepts of automation and autonomy and has critiqued theories of automation in human-systems in terms of aspects of autonomy. This situation has led to inappropriate expectation for design and misdirected criticism of design methods. The situation is not new and has origins in historical human factors research. I differentiate the concepts of automation and autonomy with a new framework of agents. The framework is complemented by observations on characteristics of automated vs. autonomous systems, identification of error and failure modes, and formulation of a matrix of design constraints dictating possible applications of each type of agent. Discussion is provided on levels of automation, which have also been criticized in the literature, along with coverage of types of autonomy. A definition of autonomy is mutated throughout the paper to a form with utility for engineering. In general, demands of automated agents on the human-task-environment system should be absent from design of autonomous agents and design of automated systems is always automation-centric despite best efforts at human-centred approaches. Key requirements of design for autonomy include: agent viability in a target context, agent self-governance in goal formulation and fulfilment of roles, and independence in defined tasks performance.",10.1080/1463922X.2017.1363314,,Theoretical Issues in Ergonomics Science,,Design methods,design_methods.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Differentiates and defines concepts of automation vs autonomy with a new framework drawn from prior research, plausibly satisfying C2 and offering original definitions; flagged for full-text confirmation.",This paper applies Gestalt principles to interface design cases rather than synthesizing or defining design knowledge constructs from prior literature.
ff329c2a7548,ARCTIC DESIGN: EXPERIENCE IN INTERDISCIPLINARY SHAPING OF THE SUBJECT AREA,missing_pdf,Svetlana Kravchuk; N. Korgin; Vladimir A. Sergeev,"The article presents the results of an interdisciplinary study aimed at the methodological conceptualization and disciplinary definition of Arctic design as an independent field of design practice. The relevance of this work is driven by the intensive development of northern regions, where traditional design methods conceived for temperate climates prove ineffective. Based on an extensive analysis of Russian and English text corpora, the study identifies and characterizes three regional approaches: the Russian approach, focusing on industrial design and indigenous experience; the Finnish approach, oriented towards art practices, service design, and sustainability; and the Canadian approach, specializing in architecture, urbanism, and the design of urban environments for long winter conditions. To identify key success criteria for Arctic projects, a forty-year sample of student projects (equipment, housing, transport) developed within the Ural School of Design was analyzed. Using complex evaluation methods that combine a human-centered approach with mathematical modeling, the study pinpointed relevance and technology as the primary drivers of success. The analysis also revealed a “mathematical paradox of Arctic design,” showing that projects with medium scores across all criteria receive a higher overall rating than projects with contrasting (high and low) scores. These key criteria were united by the concept of “local adequacy,” which led to a new definition: Arctic design is an activity focused on organizing autonomous life support in extreme environments by creating products and technologies that maintain minimal adequacy to both the environment and the user. The research findings lay the groundwork for training a new type of designers capable of recognizing and creatively utilizing the geographical, climatic, and cultural characteristics of the territory.",,2025,HSE University Journal of Art &amp; Design,https://www.semanticscholar.org/paper/00f2942a3cd4073eec6e1d215eab77b06c068206,Design methods,design_methods.csv,semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Interdisciplinary study that conceptualizes and disciplinarily defines Arctic design, synthesizing regional approaches from text corpora and offering a definitional framework, satisfying C2 and plausibly C3.","This is an empirical study on designing immersive AR food experiences through participatory co-creation, not a synthesis or definitional study of design knowledge or related constructs."
27b32c0d515d,Advancing service design research with design science research,missing_pdf,J. Teixeira; L. Patrício; T. Tuunanen,"Service design is a multidisciplinary approach that is key to service innovation, as it brings new service ideas to life. In this context, the development of new service design methods and models for creating new service futures is an important stream of service design research. Such developments can benefit from a systematized research methodology that builds on existing knowledge and robustly evaluates the suitability of research contributions. To address this challenge, the purpose of this paper is to present design science research (DSR), an established methodology from the information systems field, and examine how it can be useful for service design research by supporting the development of new artifacts, such as service design constructs, methods and models.,This paper presents DSR and related literature and shows how DSR can support service design research through a step-by-step approach. A methodology to develop prescriptive-driven solutions for classes of problems, DSR can support service design research in developing rigorous and relevant research. One illustrative example of a service design research effort using the DSR approach is presented.,Building on DSR’s robust methodological background, this paper discusses how DSR can support service design research, namely, through the development of new methods and models, and how DSR can be adapted to leverage service design research participatory, iterative, human-centric and creative approach.,This paper provides an overview of DSR and proposes it as a methodology to conduct service design research, offering step-by-step guidance on the application of DSR in service design research and discussing how it can be adapted according to the specific characteristics of service design research and drive future research.",,2019,,https://www.semanticscholar.org/paper/f49d404b4031df752c7cb95c7b140dceff637616,Design methods,design_methods.csv,semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Presents and adapts design science research methodology for service design research, potentially synthesizing and defining methods/constructs; flagged to confirm in full text.","The abstract presents design science research as a methodology for advancing service design research and may adapt or define methodological constructs, but it does not clearly confirm a synthesis or explicit definition of design knowledge from title and abstract alone."
9fbb38d67689,Analysis of methods of creating new technical systems,missing_pdf,R. Zinko; T. Kruts; Andriy P. Polyakov,"The creation of new technical systems takes place on the basis of design methods that take into account the psychological processes of human thinking (the main actions of division, union, comparison and permutation can be considered among them. Other actions are their derivatives), as well as the laws of the development of technical systems. The definition of these processes is given. The proposed classification of design (invention) methods, which may change depending on the selected criterion. According to the sign of generality, methods of invention can be divided into general, general and partial methods of invention. Universal methods of invention relate to the widest possible range of issues and are included among the strategic means of solving inventive tasks. General methods of invention are used to solve a wide range of inventive tasks in various fields of technology. Such methods include the methods of heuristic analogy, heuristic combination, heuristic inversion, etc. Partial methods of invention include methods designed to solve special inventive tasks or tasks in a defined, as a rule, narrow field of technology. They include, for example, the method of converting reciprocating motion into rotary motion, the remote hybridization method, the compounding method, etc. The process of creating new technical systems is generally divided into three phases (stages), which are called differently: 1) divergence, analysis, collection, accumulation of knowledge; 2) transformation, synthesis, maturation, incubation - ends with enlightenment; 3) convergence, assessment, control, verification. The stages of design are described from the point of view of the formation of the necessary direction of improvement of technical systems and the further formation of a rational structure using the mechanism of joint disjunction.",,2023,Journal of Mechanical Engineering and Transport,https://www.semanticscholar.org/paper/cf5c6ebb3656965e5eb2a4543c370e0a41f32df1,Design methods,design_methods.csv,semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Proposes a classification of design/invention methods and gives definitions of underlying processes, plausibly synthesizing and defining design-knowledge constructs.","The abstract explicitly gives definitions of relevant psychological processes and proposes a classification of invention/design methods, indicating both synthesis/categorization of method knowledge and definitional treatment of the construct."
8ade38cacb53,Architectural Design Method of Architectural Engineering,missing_pdf,Jingtang He; K. Xiang,": After clearly defining the basic concept and category of architectural engineering and architectural design, this paper proposes basic requirements, and principles and mastery methods of design concept of architectural design, and describes dialectical thinking, system thinking and creative thinking method required in architectural design. To set up systematic architectural design methods, this paper explains the focus and require-ments of the four stages of the architectural design: conceptual design, preliminary design, detailed design, and construction. Taking the China Pavilion at Expo 2010 Shanghai as an example, this paper analyzes design methods to solve the different problems in different design stages.",,2016,JOURNAL OF ENGINEERING STUDIES,https://www.semanticscholar.org/paper/b60bd5a5811c98785d060b818ae48da7474ea5e7,Design methods,design_methods.csv,semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Defines concepts of architectural design and proposes principles, methods, and design stages, plausibly satisfying C2 and C3; flagged to confirm in full text.","The abstract discusses concepts, principles, and methods of architectural design and stages of the process, but it is unclear from the abstract alone whether these are synthesized from prior literature or originally defined, so full text is needed."
4934044e5959,Constraint management for concept ideation in conceptual design,missing_pdf,"Liu, Ang (1); Wang, Yuchen (1); Teo, Ivan (1); Lu, Stephen (2)","Constraint plays a critical role in swaying the direction of concept ideation in conceptual design. Design constraints should be differentiated from design objectives because they play different roles in influencing ideation. Constraint management is a very challenging task in conceptual design because they are mostly abstract, subjective, and dynamic. This paper focuses on constraint management for the sake of concept ideation. In this work, design constraints are modeled as the initial and boundary conditions of concept ideation. A new classification scheme is proposed to classify various design constraints into four categories: input internal constraint, system internal constraint, input external constraint, and system external constraint. A new concept ideation process is prescribed to generate more constraint-compliant concepts, through biologically inspired design. Some existing design methods, such as Domain Structure Matrix and Concept Map, are incorporated into the proposed process. A case study is presented to showcase how to follow the proposed method to redesign a robotic vacuum cleaner to make it more compliant with stricter design constraints. © 2018 CIRP",10.1016/j.cirpj.2018.11.006,2019,CIRP Journal of Manufacturing Science and Technology,,Design methods,design_methods.csv,engineering_village|semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Studies design constraints in conceptual design, proposes a new classification scheme and differentiates/defines constraints versus objectives, plausibly satisfying C2 and C3.","The paper appears centrally concerned with conceptual design constraints and proposes a classification scheme for constraints, but the abstract truncation does not let us confirm whether this is a synthesis from prior work or an original definitional treatment, so full text is needed."
66218ff443f6,Deliberated Evolution: Stalking the View Matcher in Design Space,missing_pdf,John Millar Carroll; M. Rosson,"Technology development in HCI can be interpreted as a co-evolution of tasks and artifacts. The tasks people actually engage in (successfully or problematically) and those they wish to engage in (or perhaps merely to imagine) define requirements for future technology, and specifically for new HCI artifacts. These artifacts, in turn, open up new possibilities for human tasks, new ways to do familiar things, entirely new kinds of things to do. In this paper we describe psychological design rationale as an approach to augmenting HCI technology development and to clarifying the sense in which HCI artifacts embody psychological theory. A psychological design rationale is an enumeration of the psychological claims embodied by an artifact for the situations in which it is used. As an example, we present our design work with the View Matcher, a Smalltalk programming environment for coordinating multiple views of an example application. In particular, we show how psychological design rationale was used to develop a view matcher for code reuse from prior design rationales for related programming tasks and environments. 1. TASKS AND ARTIFACTS In 1605, Sir Francis Bacon called for a “natural history of trades.” He urged that technical tools, techniques and processes be made more public and explicit. This was one element in his broader project of developing practical science, and hinged on the assumption that if such knowledge could be more systematically considered and integrated, human progress would necessarily result. Thus, Bacon suggested that new concepts and inventions would result “by a connexion and transferring of the observations of one Arte, to the use of another, when the experiences of several misteries shall fall under the consideration of one man’s minde.” (1970: Book 2, p. 10) Half a century later, when the Royal Society of London and the French Académie des Sciences were established, Bacon’s proposal was high on their agendas. However, the Royal Society quietly but promptly abandoned the project. And the Académie pursued it rather haltingly over the next century, culminating in the publication of Diderot’s Encyclopédie ou dictionaire raissoné des science, des artes, et des métiers. Though Diderot’s objectives were explicitly those Bacon had originally articulated, the final product of the Encyclopédie substantially lagged the leading edge of technology and its directive impacts on technological evolution were relatively minor. In this paper we are disciples of Bacon in an approach to HCI that we call “deliberated evolution”: we want to integrate understanding systems and building systems within a single framework of research-development. Our focus is on the psychological import of HCI artifacts (workstation hardware, operating systems, application programs, user interface displays and devices, and so forth). We are exploring the directive role that psychological design rationales of HCI artifacts can play in design work. In Bacon’s terms, our interest is in the connection and transferring of one design to a use in another design by means of explicit design rationale and systematic design methods. There are many reasons why Bacon’s original proposal failed to effectively guide seventeenth-century technology evolution (Ferguson, 1977). One factor is that it just took 1 Current address: Center for Human-Computer Interaction, 660 McBryde Hall, Virginia Tech, Blacksburg,",,1996,Hum. Comput. Interact.,https://www.semanticscholar.org/paper/7396740affd17f5cc3db5d1a68c15af8c79cb17e,Design methods,design_methods.csv,semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Presents psychological design rationale as an approach within design space, treating design rationale as a construct and offering its own framing, satisfying C2 and plausibly C3; flagged for full-text confirmation.","The paper appears centrally concerned with psychological design rationale in HCI and may define or adapt a design-knowledge construct, but the truncated abstract is insufficient to confirm C2 or C3 without full text."
a89a42a794f9,Design Methodology,missing_pdf,"Lutters, Eric (1)","In order to adequately address the definition of 'design methodology,' the relation with a number of other definitions is important. From generic to more specific, these definitions are: Design model: A simplified and abstract view of the development process. Design methodology: The way in which design methods are used in the context of the organi-zation, the project, the product, all stake-holders, and all other aspects that influence the development cycle. Design method: A model that employs a series of steps to prescribe the development process. Design tool: An instrument that enables performing a certain process within the overall development process. These definitions are indeed subjective, and many variants can be found in literature. There is no unequivocal and generally accepted definition of 'design methodology' available. © CIRP 2014, 2019.",,2019,CIRP Encyclopedia of Production Engineering,,Design methods,design_methods.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Explicitly defines design methodology, design model, design method, and design tool as a definitional framework, satisfying C2 and C3.","The abstract explicitly defines design methodology and related constructs such as design model, design method, and design tool, satisfying C3, but it does not clearly synthesize these constructs from prior literature in the abstract."
b841f16ac5b3,Design methods for real time software,missing_pdf,K. Jackson,"A definition of the term 'design' and its application to real time software, is given. A group of well known software design methods are analysed, including: Yourdon, SSADM, CORE, JSD, HOOD, MASCOT3. The author concludes that most design methods ignore architectural design, attempt to bypass it, or have just a single form of it. MASCOT and HOOD are the only two which address architectural design directly. Of these, HOOD provides only a limited subset of MASCOT. MASCOT itself has potential for enhancement to enable it to cope with the very largest of embedded real time systems.<>",,1990,,,Design methods,design_methods.csv,ieee|semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,advance_criteria,TRUE,"Defines the term 'design' and analyzes/compares a set of named software design methods, treating design methods as the topic of study and providing a definition.","This appears to discuss a user interface design methodology and its implications for systems design methods, with design methods as the topic, but the abstract only summarizes ongoing study findings and does not clearly show synthesis or explicit definitions."
da4f2e110bcf,Design theory: Methods and organization for innovation,missing_pdf,"Le Masson, Pascal (1); Weil, Benoit (1); Hatchuel, Armand (1)","This textbook presents the core of recent advances in design theory and its implications for design methods and design organization. Providing a unified perspective on different design methods and approaches, from the most classic (systematic design) to the most advanced (C-K theory), it offers a unique and integrated presentation of traditional and contemporary theories in the field. Examining the principles of each theory, this guide utilizes numerous real life industrial applications, with clear links to engineering design, industrial design, management, economics, psychology and creativity. Containing a section of exams with detailed answers, it is useful for courses in design theory, engineering design and advanced innovation management. 'Students and professors, practitioners and researchers in diverse disciplines, interested in design, will find in this book a rich and vital source for studying fundamental design methods and tools as well as the most advanced design theories that work in practice'. Professor Yoram Reich, Tel Aviv University, Editor-in-Chief, Research In Engineering Design. 'Twenty years of research in design theory and engineering have shown that training in creative design is indeed possible and offers remarkably operational methods - this book is indispensable for all leaders and practitioners who wish to strengthen theinnovation capacity of their company.' Pascal Daloz, Executive Vice President, Dassault Systèmes © Springer International Publishing AG 2017. All Rights Reserved.",10.1007/978-3-319-50277-9,2017,Design Theory: Methods and Organization for Innovation,,Design methods,design_methods.csv,engineering_village|semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,advance_criteria,TRUE,"Textbook synthesizing and unifying multiple design theories and methods (systematic design to C-K theory), examining principles of each, satisfying C2 and likely C3 definitional framing.","The contribution is a test-pattern generation technique for integrated circuits, with 'design methods' only incidental background language rather than the object of study."
65fad5fc22ab,Discovery of Two Latent Loops of Designer-User Interaction in the Design Process,missing_pdf,"Park, Jaehyun (1); Boland, Richard (2)","In this paper, we explore patterns of interaction between designers and users in the design process and synthesize an expanded design vocabulary, which identifies two latent learning loops based on Bourdieu’s theory of practice. To address this, this study conducted three stages of progressively deeper qualitative research on designer-user interaction: (Stage 1) field studies of seven user centered design projects; (Stage 2) interviews with 35 designers collecting 59 project narratives of direct user interaction during a design project; and (Stage 3) interviews with 20 additional designers collecting 40 additional project narratives of co-creation with users in the design process. Our findings include proposing a theoretical framework to understand users’ roles in existing design methods, and this model demonstrates how designers could explicitly communicate with users at three learning levels: bringing users into design, interacting with users, and co-creating with users in the design process.",,2018,ICIS 2017: Transforming Society with Digital Innovation,,Design methods,design_methods.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Synthesizes an expanded design vocabulary and identifies latent learning loops in designer-user interaction grounded in theory, satisfying C2 and plausibly C3; flagged to confirm definitional contribution.","The contribution is topology optimization of bridge structures for flexure mechanisms, an engineering optimization method rather than a synthesis or definition of design knowledge."
03ce61847eb3,Emotion Semantics Construction in Industrial Product Application,missing_pdf,Wenhao Jiang,"The theory of emotion semantics constitution put forward in this study aims to explore on how to convey emotions in product design. First, the development of emotion expression methods is reviewed, to point out the trend from physiological aspect to psychological activities and bring up a double-layer research framework composed of expression communication and sensory reception. The study has made a profound discussion on how to convey emotions in product design with sensory elements such as vision, hearing and touch, and to rouse the users’ emotional resonance with multiple elements in product design. On theoretical level, this study has discussed how to construct visual symbols and apply concepts such as “emotional bionics” and product semantics, so as to optimize the function of sensory elements in regulating emotions by combining morphological aesthetics and semantic representations. In terms of practice, this study puts forward the visual modelling construction theory for “allomorphic” product, corresponds visual symbols such as product modelling, color design and material with emotional conveyance semantics, and highlights the users’ unique emotional experience facilitated by art and sensory experience, so that the viewers can be greatly impressed by the product. The study also emphasizes the key role of design in promoting emotional resonance and sensory experience, and brings forward a series of design methods and technological innovation including emotion analysis, multimedia interaction, multi-element integration, introduction of cultural symbols and the incorporation of knowledge of applied psychology and physiology, aiming at enhancing positive interaction in the users’ emotion and psychology via a full range of sensory stimulation.",,2024,Spectrum of Art,https://www.semanticscholar.org/paper/6f02f16a16473889b3ceea6c87a753d0886a0bc5,Design methods,design_methods.csv,semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Reviews emotion expression methods and puts forward an emotion semantics theory/framework for product design, suggesting synthesis and original definition; flagged to confirm.","The paper reviews prior emotion-expression methods in product design, develops a research framework, and explicitly states a theory of emotion semantics constitution, satisfying both synthesis and definitional criteria."
c825a5e5ab08,Functional design framework for innovative design thinking in product development,missing_pdf,Ang Liu; S. Lu,"Abstract Functional design means the process of formulating a unique design problem by mapping a set of customer needs to a set of functional requirements. In the context of product development, functional design is one of the most challenging but rewarding design activities. On the one hand, designers must extract useful information from a large amount of diversified, unstructured, and even inconsistent customer voices. On the other hand, designers must formulate a set of functional requirements that are inherently intangible, solution-neutral, and arguably subjective. Functional design exerts great impacts on the formation of innovative design thinking. It is especially difficult for novice designers who are naturally inclined to rapidly dive into the solution space with little exploration of the problem space. This paper presents a systematic functional design framework to guide novice designers, through a step-by-step process, to sequentially investigate the customer domain, explore the functional domain, and manage design couplings between customer needs and functional requirements. A collection of existing design methods is incorporated, in an adaptive manner, into the framework to facilitate the execution of each step. To date, the proposed framework has been iteratively taught, practiced, and refined based on two engineering design courses since 2013.",,2020,,https://www.semanticscholar.org/paper/1af6479afed41181f7b7d7c315f80b691cb038f1,Design methods,design_methods.csv,semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Proposes a functional design framework and defines functional design as a construct, plausibly satisfying C2/C3; flagged to confirm synthesis and definition in full text.","The abstract explicitly defines functional design in the product development context, satisfying C3, but it is unclear from the truncated abstract whether the paper synthesizes or categorizes design knowledge from prior literature, so it should be checked in full text."
991b603c9750,Movement-based design methods: A typology for designers,missing_pdf,"Andersen, Rasmus Vestergaard (1); Lekbo, Søren (1); Hansen, René Engelhardt (1); Elbæk, Lars (1)","The perspective that the human body is not only an object in the world, but a lived body with feelings and sensations that creates meaning in interaction with the world is emerging in interaction design. Utilising movement as a part of the design process is a new discipline in the field of design. Movement-based design methods (MbDM's) are techniques, procedures or tools that contain movement to stimulate experience, understanding, or creativity within the design process. MbDM can be situated, enacted, context specific or, but not limited to, the use of somaesthetics to gain insights in designing services and products. Although differences exist between these movement-based approaches, they share the commonality of conceptualising physical movement as a material in the design process. Utilising MbDM in a design process can be a daunting task, and with no existing overview of MbDM the development of a practical tool which provides an overview of existing MbDM's and supports the planning of design activities. The aim of this paper is to present a typology of movement-based design methods to be used as a practical tool for designers and facilitators. Through an overarching constructive design research approach, we first did a search in literature and identified seven articles and 23 MbDM. With a phenomenological hermeneutic analysis and critical discussion, we created a typology for mapping identified MbDMs. The 'movement-based design method'-typology consists of two dimensions: 1) seven submediums that stimulate, form or catalyse movement and 2) the type of design stage for which the movement will gain insights. By displaying the 23 identified MbDMs in the typology, a structured overview gives a practical tool for design professionals, practitioners, and educators to plan a design process with movement. By using the typology as a guide, the designer gets an overview of available methods in different mediums and design stages. © ECGBL 2020.All right reserved.",10.34190/GBL.20.082,2020,"Proceedings of the 14th International Conference on Game Based Learning, ECGBL 2020",,Design methods,design_methods.csv,engineering_village|semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Develops a typology of movement-based design methods and defines what they are, satisfying C2 and C3 around design methods as the topic.","The paper introduces a technical design method for an optical baffle system, with design used in the engineering sense rather than as the object of design-knowledge study."
721f009574ce,On integration of interface design methods: Can debates be resolved?,missing_pdf,Y. Lin; W. J. Zhang; R. J. Koubek; R. R. Mourant,"There have been many debates on how to design the human–computer interface (HCI). Often, one can find that different views in a debate are simply because these views are attached to different aspects which embody the same thing. In other words, prior to giving an effective judgment of a debate, one needs to establish an understanding of the ‘total’ aspects of a thing the debate is about. Following this line of thinking, in this paper, we propose an understanding of the ‘total’ aspects of designing HCI, which is called the total interface design framework. We then judge several debates under this framework with the purpose of exemplifying the judgment process for any other debate related to designing HCI. At the end, the debates used for exemplifying our judgment process can be resolved. The effectiveness of the total interface design framework for integrating the different HCI approaches is also demonstrated.",10.1016/j.intcom.2005.11.008,2006,,,Design methods,design_methods.csv,ieee|semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Proposes a 'total interface design framework' to integrate and reconcile HCI design method debates, synthesizing across views and offering its own framework definition.","Proposes a total interface design framework to integrate and judge debates among HCI design methods, suggesting synthesis of design-method perspectives, but whether it explicitly defines or adapts a design-knowledge construct is unclear from the abstract alone."
49719118a4a0,Progressive collapse of structures – review and outlook,missing_pdf,"Starossek, U. (1)","The difference between progressive collapse, related to mechanisms of collapse, and disproportionate collapse, related to design, is outlined. Various mechanisms of collapse are described, which helps to clarify conceptual relationships. Ordinary design procedures are inadequate for preventing disproportionate collapse. The reasons for this are explained. After defining the terms collapse resistance and robustness, a pragmatic design approach for achieving collapse resistance of general structures is outlined. In this approach, the design objectives are established in a decision-making process. Concerning design methods, segmentation is available in addition to alternative load paths. The former method can be preferable in case of large initial local failure. This pragmatic approach can be developed into model guidelines for the design of general structures against disproportionate collapse. In contrast, it is found that current design regulations apply only to buildings of small to medium size and not to structures in general. © 2019 Taylor & Francis Group, London, UK.",10.1201/9780429426506-364,2019,"Advances in Engineering Materials, Structures and Systems: Innovations, Mechanics and Applications - Proceedings of the 7th International Conference on Structural Engineering, Mechanics and Computation, 2019",,Design methods,design_methods.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Reviews and clarifies conceptual distinctions and definitions (collapse resistance, robustness) and outlines design approaches, plausibly synthesizing and defining constructs; flagged to confirm from full text.","This review explicitly clarifies and defines collapse-related concepts, describes conceptual relationships, and outlines a pragmatic design approach, satisfying both synthesis/definition and explicit definitional criteria."
